"language","id","text","resultado"
"pt","16595","descobre ate  a falsificacao da camiseta do presidente bolsonaro mais nao descobre quem  mandou matar bolsonaro  ",0.114489257335663
"pt","35352","quem ai acha que o bolsonaro e o melhor presidente curte   ",0.973950386047363
"pt","16613","votacao rapida  se arrependeu de votar no jair bolsonaro      nao me arrependo     nao  votaria novamente     nunca irei votar nele     me arrependi     nao votei  mas arrependi",0.100000001490116
"pt","35378","   prender lula    eleger bolsonaro    derrotar renan         limpar stf         fechar a globo",0.113369464874268
"pt","64315","se a bacteria reage e porque o remedio esta fazendo efeito  bolsonaro 2022",0.480737388134003
"pt","64312","proxima manchete   bolsonaro leva bolo de aniversario que sobrou em pote de sorvete pra casa ",0.68403172492981
"pt","16607","do preco que estao as originais  ta certinho  nem presidente da conta de comprar",0.392024636268616
"pt","9","ao contrario de outros que levavam cachaca na bagagem    nosso presidente e o cara     ",0.480111092329025
"pt","35373","adorei a sua resposta presidente bolsonaro  kkkkkk",0.781068205833435
"pt","52853","na europa e particularmente na australia isso se chama respeito ao tempo do anfitriao ",0.629212260246277
"pt","35374","queria saber quem e pq nao vou assistir o tal filme    tb tenho mais o q fazer kkkk",0.191965937614441
"pt","64314","essa comunicacao direta e esse bom humor e maravilhoso   #bolsonaro2022",1
"pt","52854","proxima noticia   bolsonaro e acusado de comer brigadeiro escondido  pt protocolou pedido de impeachment  entenda  ",0.866788983345032
"pt","35371","gente assim nao da    o homem faz uma postagem a 9 minutinhos e ja tem 4 mil curtidas 38 mil comentarios  po    larga o celular     deixa ele ve a minha p me responder kkkkkk brincadeira gente   ele e muito amado mesmo ",0.407207190990448
"pt","35375","eu sempre quis ser o primeiro a comentar  mas nao tem jeito  quem sao essas pessoas que comentam a velocidade da luz  que internet usam  do que vivem  onde moram  o que comem  sexta feira  no globo reporter    ",0.305712670087814
"pt","64316","alquimia   transformar os metais em ouro   pra quem n entendeu a piada   kkkk",0.742200791835785
"pt","52852","presidente vou te dar de presente essa camiseta para chegar cedo na proxima ",0.560305237770081
"pt","30","extremamente relevante essa noticia da folha  e muita competencia mesmo ",0.470218062400818
"pt","16606","o bom do bolsonaro ser palmeirense e que se tiver uma guerra mundial o brasil nao participa kk",0.639830410480499
"pt","16618","jornais de quinta  que nao contribuem em nada na sociedade ",0.34389254450798
"pt","35377","fique bem e nao se misture com esta gentalha   sim mamae  ",0.561722040176392
"pt","16601","despachar com ministros de chinelos e pijama  nao e pra qualquer um   ",0.382240116596222
"pt","52856","o presidente e claramente eu na vida  e churrasco gente  churrasco e vida  ",0.620161771774292
"pt","22","alto teor de sodio e nutricao zero precisa se alimentar melhor nas viagens excelentissimo presidente ",0.678979754447937
"pt","31","com certeza intencao da folha nao foi falar a verdade  e sim colocar a imagem de que  o presidente desfez da culinaria japonesa  essa folha e tinhosa",0.63913482427597
"pt","64317","tenho observado q apoiadores de bolsonaro sao educados  pesquisam  tem conhecimentos dos fatos  sabem que o unico q pode colocar o brasil nos trilhos e bolsonaro  motivo da esquerda difamar um governo que luta pra tirar o brasil do fundo do poco que eles sao responsaveis pela dificuldades q enfrentamos hoje  principalmente o desemprego  sem emprego nao somos nada ",0.418163776397705
"pt","13","temos que orar por nossas criancas",0.530647337436676
"pt","52845","nem o fofocalizando   poe isso na pauta  kkkkkjkk",0.34491553902626
"pt","64318","tmj    meu filho de 2 anos quando te ve grita  brasil    voce tem a cara do brasil  edit  meu filho nao entende politica  ele so tem 2 anos    ele gosta da bandeira do brasil e como sempre o bolsonaro aparece com o cenario verde e amarelo  meu filho assimilou o bolsonaro e a bandeira   explicando a frase  toda vez que ele ve o bolsonaro ele grita brasil porque ele lembra da bandeira    povo de esquerda querendo discutir politica com um crianca de 2 anos que gosta da bandeira brasileira  lamentavel  mas explica muita coisa do pensamento esquerdista ",0.491460591554642
"pt","64322","o senhor e zueiro      kkkk como nao gostar do senhor   kkk kkkk kkkk ",0.692953526973724
"pt","16600","assim fica dificil conquistar o mundo  presidente",0.379077970981598
"pt","64320","presidente  so estao faltando dizer que o senhor mandou soltar o vento que a dilma estocou misericordia ",0.484148323535919
"pt","16612","podemos ver o jornalismo brasileiro  respeito ",0.823644280433655
"pt","19","de certo bom era a dilma que gastava fortunas nos melhores restaurantes do mundo",0.981826961040497
"pt","35365"," o brasil inteiro assistiu a eleicao do presidente do senado  testemunhou varios crimes  e quer acao e punicao de    1  senadora katia abreu  que roubou a pasta com os resultados da mesa   quebra de decoro parlamentar  furto e afronta a democracia  2  senador maranhao que teve acesso aos 2 papeis com votos suspeitos  leu para si o conteudo desses votos  rasgou os papeis e os guardou no bolso   destruicao de provas da fraude do processo eleitoral  e quebra do decoro ao verificar conteudo dos votos sem autorizacao 3  identificacao e punicao do senador que burlou o processo e realizou 2 votos  senador maranhao e cumplice ao destruir as provas  mas as camaras do senado  com atuacao de peritos   podem ajudar a  identificar  o bandido  4  investigar o secretario do processo   como e possivel ter 82 cedulas para 81 senadores   5  investigar e processar o min do stf dias toffoli por ativismo judiciario contra a independencia dos poderes e por adotar decisoes contraditorias em momentos relevantes da democracia    obs 1   katia abreu e maranhao sao senadores que faziam parte dos apoiadores de renan calheiros   obs 2  o ministro dias toffoli  as 3h50 da madrugada  emitiu decreto determinando que os votos fossem secretos e que o presidente da mesa fosse o senador maranhao  aliado de renan e que teve poder para praticar delito de destruicao de provas e protecao de senador fraudulento  conforme descrito nos itens 2  3 e 4 acima   o brasil esta em faxina contra corrupcao   a medida que os bandidos sao apanhados em flagrante  tendo todo mundo como testemunha  nao da para passar a mao na cabeca    estas pessoas agiram de ma fe contra o brasil         repassem para todos os teus contatos   vamos juntos exigir a punicao destes fraudadores da democracia e traidores do povo ",0.466216206550598
"pt","64321","depois dessas polemicas envolvendo o nome do bolsonaro so tenho uma coisa a dizer     nunca tive tanto orgulho do meu voto  aqui e bolsonaro talkei  ",0.671890497207642
"pt","64324","pra quem nao sabe o que e    alquimia a quimica da idade media  que procurava descobrir a panaceia universal  ou remedio contra todos os males fisicos e morais  e a pedra filosofal  que deveria transformar os metais em ouro  espagiria  espagirica ",0.482185453176498
"pt","12","materia de extrema importancia ao povo brasileiro  parabens a folha ",0.415598630905151
"pt","16596","ate nisso consegue ser o reflexo do povo  nunca tive uma camisa ori   tmj presidente  kkkk",0.439252018928528
"pt","15","tem muitos restaurantes brasileiros e italianos no japao    e so perguntar para qualquer um na rua que eles te levam em uma churrascaria    outra opcao e ligar para pizzarias e marmitas brasileiras  o japao tem muita variedade de disk entrega    macarrao instantaneo e pratico e barato  mas nao e nutritivo e nao sustenta    se cuida presidente    ",0.429446130990982
"pt","64319","sucessor do paulo guedes",0.5
"pt","16598","ja ja palmeiras entrega uma camisa oficial para mito palmeiras esta bem nos marketing ",0.826961636543274
"pt","10","folha de sao paulo e papel higienico usado sao muito parecidos e nao servem pra mais nada",0.306539684534073
"pt","35510","ca na lhas    o filme e uma bosta  estreou mal nos eua e por isso nao lancaram aqui ",0
"pt","37","cup noodles e mais pratico jair",0.513644456863403
"pt","52849","e ainda publicam na suposta secao de  politica   imagina o que eles publicam na parte de  fofocas   ",0.473161458969116
"pt","35367","fantastico  tenho mais o que fazer ",0.399417996406555
"pt","16608","camisa falsa  em comemoracao ao mundial de 51 que eu nunca nem vi",0.165248572826385
"pt","52851","bolsonaro da um jeito no #stf  eles estao trabalhando contra o brasil em suas decisoes  nao  deixa o #kajuru sozinho nessa briga  nao amigo ",0.115384615957737
"pt","36570","kkkkkk mas esse tambem ja quer e midia pro filme dele  mas aconselho a ficar do nosso lado  senao sera boicotado  ",0.341144740581512
"pt","29","parabens presidente  ",0.54518187046051
"pt","16654","votacao rapida  voce se arrependeu de votar no jair bolsonaro     nao    sim",0.415401369333267
"pt","35355","presidente tramontina  meu presidente e top  nunca foi tao interessante a politica no brasil  obrigada ",1
"pt","64325","bolsonaro ja e o melhor presidente da historia       ",0.842268288135529
"pt","16","ja pode decretar feriado    primeira materia q nao e fake news da folha ",0.367757141590118
"pt","64327","essa comunicacao direta e importante ",0.543288826942444
"pt","35362","boa noite sr presidente  se cuide nos os brasileiros do bem precisamos mto do sr  muda brasil",1
"pt","35363","estou convicta que e um filmizinho ruim que esta querendo se promover as custas do nosso amado presidente porque ele e top   mas se mexer com ele mexeu em vespeiro vamos boicoitar mesmo   ",0.628814935684204
"pt","35364","pessoal que tambem veio apenas ler os comentarios  juntem se para fazermos uma selfie                        ",0.600778877735138
"pt","52842","ele sera investigado pelo crime de antecipacao de aniversariante  parece que erramos ao escolher nosso presidente  estou decepcionada ",0.0544755458831787
"pt","36303","e entao comeca  o filme  boyerased foi banido no brasil  bolsonaro e perigoso e uma ameaca para a comunidade lgbt  censurando um filme sobre os perigos da terapia de conversao gay e so o comeco  resumindo  ele quer atencao gente kkkkkkkkkkkkkkkkkkkk ai presidente eu te amo por desmentir isso ",0.408024460077286
"pt","52832","atencao pessoal que veio ler os comentarios  juntem se para a selfie  #bolsonaro2022                                                                       ",0.577589154243469
"pt","32","com isso constatamos que bolsonaro e hokage  pq o hokage come macarrao instantaneo ",0.409502267837524
"pt","64328","presidente bolsonaro por favor atencao com as urnas eletronicas tem que serem  impressas   ja para proxima eleicao   #somostodosbolsonaro ",0.414671927690506
"pt","6937","meu marido que me perdoe mas eu amo esse tal de bolsonaro esse cara e um mito mesmo ",0.462818682193756
"pt","64331","oh deus  dai forcas para o nosso presidente bolsonaro e todos os seus ministros para governar o nosso brasil  precisamos deles para arrumar o nosso querido brasil  ",0.666576981544495
"pt","52848","o estadao so esta faltando dizer quantas horas ao dia bolsonaro vai ao banheiro",0.480988681316376
"pt","27","essa noticia mudou meu dia  parabens a folha de sao paulo pela relevancia nas publicacoes",0.548768222332001
"pt","45","tantas coisas importantes acontece do de bom nesta viagem mas pra folha o importante e o q o nosso presidente come afff",0.558537602424622
"pt","35359","ta querendo publicidade   muitos se elegeram no seu nome  agora querem faturar ate em filmes   muitos vao surfar na sua onda siga firme presidente ",0.596433341503143
"pt","64329","deus do ceu 2 minutos e mais de 5 mil curtida  amo esta comunicacao direta  proximidade com o cidadao e muito bom ",0.954545438289642
"pt","19382","",NA
"pt","56","agora entende porque pra ser jornalista nao precisara fazer faculdade   estudar 4 anos pra perguntar isso  pra que ",0.208403468132019
"pt","64333","meu presidente  dia 26 05 estaremos nas ruas pelo nosso pais ",0.454287230968475
"pt","52841","o presidente e tao mito que se casou com a unica mulher que chega adiantada em festa   ",0.634022355079651
"pt","64335","dia 26 estaremos no posto 5 em copacabana ",0.477154493331909
"pt","17","poxa  se me chamasse fazia uma macarrao alho e oleo   parabensss presidenteeeee   ",0.145632177591324
"pt","35358","o melhor presidente que o brasil teve e ta tendo ",0.822508752346039
"pt","35385","ta achando que voce e a dilma que esta estocando vento  e mole migo   ",0.34491765499115
"pt","2010","",NA
"pt","64334","mais de 350 cidades confirmadas pro bolsonaro e reformas da sua equipe   copiem o link abaixo e colem nas suas paginas e nas paginas dos jornais  https   media giphy com media tiapyyfuydy4awakyk giphy gif",0.446627497673035
"pt","64330","eu acho que voce tem de demitir toda sua equipe e contratar os especialistas que ficam comentando no facebook ",0.144000738859177
"pt","25","folha  bolsonaro nao esperou os 3 minutos de preparo  descritos na embalagem ",0.27664190530777
"pt","39","meu voto foi certo com certeza  e em 2022 meu voto e  bolsonaro de novo",0.792910397052765
"pt","6984","essa folha de sao paulo ta mais para a folha de papel higienico  ",0.430941164493561
"pt","52859","presidente  o que e que esta acontecendo com o fies  o mec nao dar resposta  meu filho desde o ano passado e para fechar contrato e nao consegui e muitos jovens estao desesperados com medo de perder  nos ajude",0.243589743971825
"pt","52858","aguenta mais um pouco que o dinheiro acabou e nao demora estarao todos de joelhos pedindo desculpas ",0.479790329933167
"pt","64338","dica   assista fullmetal alchemist pra se basear nesse novo ministerio kkkkkkkkkkkkk",0.635229110717773
"pt","35","folha de sao paulo  sempre as melhores noticias  parabens  e bom fim mesmo",1
"pt","60","eu tambem presidente nao gosto de comida japonesa   peixe cru to fora    ",0
"pt","64378","quem precisa de emprego em fortaleza      quem quer  trabalhar    vc vai ganhar sem precisar se  matar  whatsapp  08597963418 chama ai  temos 40 vagas disponives nao precisa ter experiencia  ",0.433189690113068
"pt","35366","boa e abencoada noite presidente ",0.73045027256012
"pt","16626","sou cruzeirense mas nao da pra negar que o bolsonaro e um grande palmeirense o cara usa a camisa do time em uma reuniao pow boa presidente  ",0.684668600559235
"pt","52836","disciplina militar e elegancia  a expectativa e aguardar o aniversariante e nao o presidente #bolsonaro2022",0.549037098884583
"pt","21","bolsonaro esnoba comida no japao e diz que prefere pegar um cancer comendo macarrao instantaneo do que comer iguaria japonesa     a folha de sao paulo",0.692965984344482
"pt","64337","bolsonaro melhor presidente ",0.832744717597961
"pt","64326","a midia novamente contra o coitadinho do  nosso heroi    a midia  o congresso  o ibama  o coaf  o prefeito de nova york  o prefeito de dallas   todos pessoas terriveis contra o nosso  heroi  que usa caneta bic e camisa do palmeiras falsificada  coitado  estou contigo presidente  renuncie   forca   #impeachmant ja",0.502902030944824
"pt","16624","a camisa pode ser falsa  mas sabemos o quanto nosso presidente e verdadeiro  seja voce mesmo    ",0.583562910556793
"pt","43","olha o nivel de parte da imprensa  o cara estuda 4 anos pra isso  ",0.31889533996582
"pt","16614","eita povo brasileiro conhecido no mundo a fora pela preguica e carnaval  reclama da qualidade de vida de um europeu mas nao quer se aposenta como eles  ai nao da ne ",0.350110024213791
"pt","47","pede patrocinio da nissin  cada dia tenho mais orgulho do meu voto e dos anos de campanha  tente diminuir os aumentos absurdos dos planos de saude  aumentam em media 20  ao ano",0.686951577663422
"pt","52860","essa midia       capitao  vou te convidar para o meu niver   pode chegar antes de mim   mas leva picanha    ta ok    p s  comentei primeiro   beijos de luz ",0.664251387119293
"pt","52847","a verdade e que eles te  amam  bolsonaro  so nao querem admitir isso  ",0.34213250875473
"pt","16610","essa e original pois nao tem estrela do mundial  e da 26     ",0.344930469989777
"pt","52864","pessoa inteligente e outro nivel sabe q vai ser o centro das atencoes  vai ofuscar o aniversariante  chega antes p n tirar o brilho do aniversariante o nome disso e humildade ",0.822580635547638
"pt","41","de vez em quando a folha de sp acerta na mosca muito raro mas se o presidente  elogiou entao  mereceu ",0.656328320503235
"pt","38","me ligaram para oferecer a assinatura desse jornal e ainda me davam um relogio de brinde    disse que queria so o relogio  mas se fosse um cassio igual o seu   kkk",0.414378672838211
"pt","51","ah nao pq eles fizeram isso  agora o miojo vai custar 20 00     pq nao deixaram em off folha de sao paulo ",0.0915073156356812
"pt","16627","pra quem usa caneta bic  e prestobarba bic  copo de barzinho  porque nao uma piratinha do palmeiras  ja que o preco da original e um absurdo   ",0.115384615957737
"pt","15249","olha a materia da folha  inacreditavel  daqui uns dias vao publicar quantas vezes o presidente vai ao banheiro  ate porque esse jornal so fala merda ",0.109481431543827
"pt","52863","ele e eu somos iguais  ele so nao chegou ainda mais cedo porque esperou a esposa se arrumar kkkk",0.119446218013763
"pt","64336","manaus dia 26 ponta negra as 15 00 queremos a reforma de guedes sem desidratacao  pacote anticrime ja  ",0.302867650985718
"pt","16629","meu deus me segura    preciso votar 17 novamente   ",0.348037332296371
"pt","11","nossa  grande midia   ",0.646952629089355
"pt","35380","sr  presidente    logo sera lancado o seu filme     de comedia    pq e cada coisa ",0.366944670677185
"pt","35432","boa noite presidente jair messias bolsonaro   que d us nos abencoe grandemente    descanse capitao    tamo juntos juntos somos mais fortes  com d us somos imbativeis",0.667397499084473
"pt","35411","presidente raiz     o melhor que nos temos kkkkk",1
"pt","64340","mitooo estamos juntos  nao se preocupe  horas e horas nas redes sociais e de graca   com o objetivo de um brasil melhor ",0.67890340089798
"pt","64350","presidente zueiro    kkkkkkk",0.513344883918762
"pt","20","e muita falta de materia hein folha de sao paulo ",0.169581264257431
"pt","35387","coisas mais importantes ne senhor presidente kkkkkm deus abencoe o senhor ",0.444174468517303
"pt","16622","conquistou o brasil  mas mundial nao vai ter como   hahahahaha",0.454427540302277
"pt","35433","e isso ai presidente  se preocupa com sua recuperacao",0.552626371383667
"pt","35382","sorte desse ator que o excelentissimo presidente nao citou o nome dele  ja pensou mais de 50 milhoes de pessoas dizendo  tenho mais o que fazer   ",0.44218972325325
"pt","52867","voces conhecem a historia da pontualidade europeia  e assim  antigamente  somente os aristocratas tinham acesso a relogios  eram instrumentos sofisticados para a epoca  finamente trabalhados  esculpidos com materiais nobres como ouro e pedrarias  caprichado nos detalhes   quando haviam festividades e outros eventos especiais  somente aqueles que tinham condicoes financeiras de  medir o tempo  chegavam pontualmente  ou seja  pontualidade era um privilegio da nobreza  somente a plebe chegava atrasada  logo entendam  que chegar atrasado nao tem nada de nobre  de chique  de cult  muito pelo contrario  e sintoma de cafonice ",0.612359523773193
"pt","16628","gente da gente  usando camisa do chines ",0.486592292785645
"pt","44","pior foi esse     edit  quem nao entendeu o contexto do comentario  so lamento",0
"pt","52","folha de sao paulo ja foi um grande jornal mas fato que perdeu o carater  na imagem e facil saber que ele esta mostrando que nao gasta como outro governantes ",0.4338758289814
"pt","35356","a verdade sobre esse  filme   baixa bilheteria ",0.537579536437988
"pt","16615","eu nao me aguentei  obrigada  veja por cada dia dar mais ibope para o nosso majestoso presidente ",0.813423991203308
"pt","52869","atencao pessoal que veio ler os comentarios  juntem se para a selfie  #bolsonaro2022                                                                       ",0.577589154243469
"pt","16636","esperando a proxima eleicao para votar 17 novamente    ",0.498107016086578
"pt","35381","quero o nome desse ator  pra nunca mais assistir um filme dele",0.0214448571205139
"pt","48","folha de sp     ",0.478087723255157
"pt","64377","bolsonaro  recomendo o eduard ele e o melhor na arte de alquimia   ",1
"pt","35386","eita presidente amado ate pelos socialistas gringos ",0.668819010257721
"pt","64341","oh te respondo quase tudo  ao menos curti  pra eu mostrar prazamiga   bento goncalves   serra gaucha  juntos dia 26 ",0.428403586149216
"pt","42","hoje no jn  bolsonaro incentiva consumo de alimento rico em sodio e calorias vazias ",0.693644762039185
"pt","35468","prezada equipe de apoio ao governo do presidente bolsonaro    por gentileza  gostaria que esta mensagem fosse enviada para a equipe economica do presidente jair bolsonaro  pois o conteudo desta mensagem pode resolver a questao da  maioria relativa  na camara dos deputados  e do malefico desacerto com diversos governadores de estados  no tocante ao icms dentro da reforma tributaria  nesta mensagem consta um projeto de transicao  entre o sistema atual de arrecadacao tributaria  para a adocao do sistema moderno  unificado   o chamado iva  imposto sobre valor agregado  no prazo de 4 anos   trata se de um projeto sobre o avanco da produtividade e competitividade do setor industrial  com um racionalizado sistema tributario  seria uma  ferramenta  semelhante a urv que estava contida no plano real  mas neste caso seria um instrumento de transicao para a adocao do iva  sem provocar anomalias bruscas na arrecadacao atual  com um quadripe de 4 medidas transitorias  provocando uma revolucao na ampliacao e modernizacao do setor industrial em curto prazo  confira  http   inovadormecanismodeequilibrio blogspot com br atenciosamente  lairton sellari ",0.558139562606812
"pt","35454","boa noite  melhoras  sr  presidente  deus no controle ",0.696857988834381
"pt","64323","e o nosso casamento tbm continua firme e forte presidente desculpa ai qualquer coisa 1 dama",0.55723649263382
"pt","52862","   o lula ate foi convidado mas esta preso em outro compromisso ",0.667509794235229
"pt","52875","ja que eles querem falar sobre isto  o presidente foi 10  chegou pontualmente  o local sendo uma churrascaria  foi reservado  caso o tempo de uso do local seja limitado  mesmo sendo o presidente nao tem o direito de usa lo acima do contratado  so no brasil as pessoas tem a falta de educacao de nao cumprir os horarios ",0.327586203813553
"pt","16625","ele ta usando a camisa falsa em comemoracao ao mundial do palmeiras ",0.326199114322662
"pt","16642","nao importa a roupa  mas e que meu presidente carrega no coracao  voce e um heroi ",0
"pt","49","antigamente era 51 que tomavam    ",0.425139546394348
"pt","52850","perguntei p o estadao quem ganhou o 1 pedaco do bolo  nao me responderam  jornalismo fraco ",0.29950076341629
"pt","16638","nem sei se vc vai ler  mais nao me arrependo nem 1 minuto de ter votado em vc  vc foi o primeiro  presidente que me deu orgulho de votar  vc e  verdadeiramente o povo  alguns subestimam vc mais esquecem que nao existe nada que supere a verdade e a honestidade   um forte abraco    somos patriotas  somos bolsonaro   ",0.44990211725235
"pt","77","poucas pessoas gostam de peixe cru  carne crua   eu tambem nao acho saudavel   e nosso presidente teve problemas  de digestao depois das 3 cirurgias  ele tem que seguir a dieta alimentar",0.178192362189293
"pt","35384","so sei que o filme de davi derrotando golias de ontem  ahh esse vai ganhar o oscar ",0.838000893592834
"pt","35426","kkkkkkkkkkk qual filme presidente   vamos boicotar",0.448065966367722
"pt","16639","a midia ja nao sabe mais o que fazer  avante capitao ",0.249618589878082
"pt","16631","algum defeito ele tinha que ter   ninguem e perfeito  ",0.438251256942749
"pt","64332","comeca a desmoronar o ultimo reduto do pt  recife hoje de arrepiar  domingo o povo vai pra rua em apoio ao governo   ",0.681273758411407
"pt","16633","pior e o lula q usa uniformes listrados so q originais  #paz",0.371445924043655
"pt","64343","criaremos um pais so de direita e vamos todos pra la meu presidente  estamos todos juntos nesta ",0.601310729980469
"pt","16619","primeiro que ele ja ta mitando em usar uma camiseta de time de futebol em uma reuniao ne kkkkkkkkk lindo",1
"pt","52868","qual sera a marca de papel higienico que o mito usa    ja sei vou ler a folha  estadao ou ate assistir a globo e ja que eles descobrem ",0.540444374084473
"pt","35449","hahaha o mito mitando    #chupahollywood",0.646101295948029
"pt","71","folha de sao lixo  quando nao tem o que falar fala  e o nosso presidente ainda se diverte  top demaissssssss ",0.233008027076721
"pt","46","nesse momento as acoes da nissin dispararam",0.493356287479401
"pt","35394","carlos vc como pitbull dele arranca o celular das suas maos  ele precisa de paz pra se restabelecer    ",0.771799802780151
"pt","16668","meu presidente nao tem mundial   ",0.315787494182587
"pt","35372","se for verdade  ele esta usando o senhor pra promover o filme   estrategia de marketing  pois o senhor e presidente do maior pais da america latina ",0.556407988071442
"pt","73","mudou a vida de nos brasileiros essa noticia    hahahaha",0.588564276695251
"pt","16649","interessante a noticia   muda muita coisa #midiahipocrita",0.744469523429871
"pt","16611","da uma forcinha pros medicos    a gente ta precisando salvar a medicina brasileira ",0.899899899959564
